,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
4555,2016,0.17626497400000002,NY.GDP.FRST.RT.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
4556,2017,0.309914827,NY.GDP.FRST.RT.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
4557,2018,0.1506027339,NY.GDP.FRST.RT.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
4558,2019,0.1468058716,NY.GDP.FRST.RT.ZS,EGY,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,IBRD
4559,2015,0.8507429829,NY.GDP.FRST.RT.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
4560,2016,1.022170053,NY.GDP.FRST.RT.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
4561,2017,0.8891811165,NY.GDP.FRST.RT.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
4562,2018,0.6557783516,NY.GDP.FRST.RT.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
4563,2019,0.5572808103,NY.GDP.FRST.RT.ZS,SLV,El Salvador,Latin America & Caribbean ,Lower middle income,IBRD
4564,2015,0.9558545209,NY.GDP.FRST.RT.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
4565,2016,1.4282686008,NY.GDP.FRST.RT.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
4566,2017,1.9910368206000002,NY.GDP.FRST.RT.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
4567,2018,1.9943538066,NY.GDP.FRST.RT.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
4568,2019,1.7929079558,NY.GDP.FRST.RT.ZS,GNQ,Equatorial Guinea,Sub-Saharan Africa ,Upper middle income,IBRD
4569,2015,0.8620953990000001,NY.GDP.FRST.RT.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
4570,2016,0.875654209,NY.GDP.FRST.RT.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
4571,2017,1.0829830023,NY.GDP.FRST.RT.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
4572,2018,0.9970683253,NY.GDP.FRST.RT.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
4573,2019,0.8547862414,NY.GDP.FRST.RT.ZS,EST,Estonia,Europe & Central Asia,High income,Not classified
4574,2015,3.2159681831,NY.GDP.FRST.RT.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
4575,2016,4.4098442953,NY.GDP.FRST.RT.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
4576,2017,3.9690043507,NY.GDP.FRST.RT.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
4577,2018,2.9246960509,NY.GDP.FRST.RT.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
4578,2019,2.8598327517,NY.GDP.FRST.RT.ZS,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,IBRD
4579,2015,12.0781975874,NY.GDP.FRST.RT.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
4580,2016,11.1126651864,NY.GDP.FRST.RT.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
4581,2017,9.800000512,NY.GDP.FRST.RT.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
4582,2018,5.8524188472,NY.GDP.FRST.RT.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
4583,2019,4.3757153054,NY.GDP.FRST.RT.ZS,ETH,Ethiopia,Sub-Saharan Africa ,Low income,IDA
4584,2015,0.0,NY.GDP.FRST.RT.ZS,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
4585,2016,0.0,NY.GDP.FRST.RT.ZS,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
4586,2017,0.0,NY.GDP.FRST.RT.ZS,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
4587,2018,0.0,NY.GDP.FRST.RT.ZS,FRO,Faroe Islands,Europe & Central Asia,High income,Not classified
4588,2015,0.7278587051000001,NY.GDP.FRST.RT.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
4589,2016,0.7437160633000001,NY.GDP.FRST.RT.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
4590,2017,0.8965978359000001,NY.GDP.FRST.RT.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
4591,2018,0.8815829540000001,NY.GDP.FRST.RT.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
4592,2019,0.7738313936000001,NY.GDP.FRST.RT.ZS,FJI,Fiji,East Asia & Pacific,Upper middle income,Blend
4593,2015,0.34689501980000004,NY.GDP.FRST.RT.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
4594,2016,0.3733190361,NY.GDP.FRST.RT.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
4595,2017,0.312752866,NY.GDP.FRST.RT.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
4596,2018,0.4120731086,NY.GDP.FRST.RT.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
4597,2019,0.3385713846,NY.GDP.FRST.RT.ZS,FIN,Finland,Europe & Central Asia,High income,Not classified
4598,2015,0.0357999476,NY.GDP.FRST.RT.ZS,FRA,France,Europe & Central Asia,High income,Not classified
4599,2016,0.0373896657,NY.GDP.FRST.RT.ZS,FRA,France,Europe & Central Asia,High income,Not classified
4600,2017,0.030924013400000002,NY.GDP.FRST.RT.ZS,FRA,France,Europe & Central Asia,High income,Not classified
4601,2018,0.0332316457,NY.GDP.FRST.RT.ZS,FRA,France,Europe & Central Asia,High income,Not classified
4602,2019,0.027948858700000002,NY.GDP.FRST.RT.ZS,FRA,France,Europe & Central Asia,High income,Not classified
4603,2015,2.2349914345,NY.GDP.FRST.RT.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
4604,2016,2.390134254,NY.GDP.FRST.RT.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
4605,2017,3.2152435249,NY.GDP.FRST.RT.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
4606,2018,2.547123491,NY.GDP.FRST.RT.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
4607,2019,1.9893791604,NY.GDP.FRST.RT.ZS,GAB,Gabon,Sub-Saharan Africa ,Upper middle income,IBRD
4608,2015,5.5588817776,NY.GDP.FRST.RT.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
4609,2016,6.5637273700000005,NY.GDP.FRST.RT.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
4610,2017,6.6696221161,NY.GDP.FRST.RT.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
4611,2018,2.5546876423000002,NY.GDP.FRST.RT.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
4612,2019,2.3169351086,NY.GDP.FRST.RT.ZS,GMB,"Gambia, The",Sub-Saharan Africa ,Low income,IDA
4613,2015,0.0812857948,NY.GDP.FRST.RT.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
4614,2016,0.0667408182,NY.GDP.FRST.RT.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
4615,2017,0.08146982450000001,NY.GDP.FRST.RT.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
4616,2018,0.0736288565,NY.GDP.FRST.RT.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
4617,2019,0.07744047650000001,NY.GDP.FRST.RT.ZS,GEO,Georgia,Europe & Central Asia,Upper middle income,IBRD
4618,2015,0.035405095000000004,NY.GDP.FRST.RT.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
4619,2016,0.0350674303,NY.GDP.FRST.RT.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
4620,2017,0.028711358200000002,NY.GDP.FRST.RT.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
4621,2018,0.0382474819,NY.GDP.FRST.RT.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
4622,2019,0.033682101,NY.GDP.FRST.RT.ZS,DEU,Germany,Europe & Central Asia,High income,Not classified
4623,2015,6.9480617956,NY.GDP.FRST.RT.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
4624,2016,6.5138904429,NY.GDP.FRST.RT.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
4625,2017,6.0879058068,NY.GDP.FRST.RT.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
4626,2018,3.6432434039,NY.GDP.FRST.RT.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
4627,2019,2.8615248039,NY.GDP.FRST.RT.ZS,GHA,Ghana,Sub-Saharan Africa ,Lower middle income,IDA
4628,2015,0.012289426400000001,NY.GDP.FRST.RT.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
4629,2016,0.012528816000000002,NY.GDP.FRST.RT.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
4630,2017,0.0138149825,NY.GDP.FRST.RT.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
4631,2018,0.012034616500000001,NY.GDP.FRST.RT.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
4632,2019,0.0099856836,NY.GDP.FRST.RT.ZS,GRC,Greece,Europe & Central Asia,High income,Not classified
4633,2015,0.0,NY.GDP.FRST.RT.ZS,GRL,Greenland,Europe & Central Asia,High income,Not classified
4634,2016,0.0,NY.GDP.FRST.RT.ZS,GRL,Greenland,Europe & Central Asia,High income,Not classified
4635,2017,0.0,NY.GDP.FRST.RT.ZS,GRL,Greenland,Europe & Central Asia,High income,Not classified
4636,2018,0.0,NY.GDP.FRST.RT.ZS,GRL,Greenland,Europe & Central Asia,High income,Not classified
4637,2015,0.0,NY.GDP.FRST.RT.ZS,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
4638,2016,0.0,NY.GDP.FRST.RT.ZS,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
4639,2017,0.0,NY.GDP.FRST.RT.ZS,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
4640,2018,0.0,NY.GDP.FRST.RT.ZS,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
4641,2019,0.0,NY.GDP.FRST.RT.ZS,GRD,Grenada,Latin America & Caribbean ,Upper middle income,Blend
4642,2015,0.0,NY.GDP.FRST.RT.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
4643,2016,0.0,NY.GDP.FRST.RT.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
4644,2017,0.0,NY.GDP.FRST.RT.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
4645,2018,0.0,NY.GDP.FRST.RT.ZS,GUM,Guam,East Asia & Pacific,High income,Not classified
4646,2015,1.1597990077,NY.GDP.FRST.RT.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
4647,2016,1.48065613,NY.GDP.FRST.RT.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
4648,2017,1.1927297175,NY.GDP.FRST.RT.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
4649,2018,0.8081425785,NY.GDP.FRST.RT.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
4650,2019,0.7442505484,NY.GDP.FRST.RT.ZS,GTM,Guatemala,Latin America & Caribbean ,Upper middle income,IBRD
4651,2015,10.4815563291,NY.GDP.FRST.RT.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
4652,2016,11.2551856838,NY.GDP.FRST.RT.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
4653,2017,9.1906086471,NY.GDP.FRST.RT.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
4654,2018,5.5611101033,NY.GDP.FRST.RT.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
4655,2019,4.1112673623,NY.GDP.FRST.RT.ZS,GIN,Guinea,Sub-Saharan Africa ,Low income,IDA
4656,2015,19.8714177092,NY.GDP.FRST.RT.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
4657,2016,18.7027686172,NY.GDP.FRST.RT.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
4658,2017,16.0794251446,NY.GDP.FRST.RT.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
4659,2018,9.4785760256,NY.GDP.FRST.RT.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
4660,2019,8.6102641798,NY.GDP.FRST.RT.ZS,GNB,Guinea-Bissau,Sub-Saharan Africa ,Low income,IDA
4661,2015,5.3989246224,NY.GDP.FRST.RT.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
4662,2016,5.5202285147,NY.GDP.FRST.RT.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
4663,2017,4.9597717604,NY.GDP.FRST.RT.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
4664,2018,4.2718672648,NY.GDP.FRST.RT.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
4665,2019,3.2899600753,NY.GDP.FRST.RT.ZS,GUY,Guyana,Latin America & Caribbean ,Upper middle income,IDA
4666,2015,0.5721889672,NY.GDP.FRST.RT.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
4667,2016,0.8067663514000001,NY.GDP.FRST.RT.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
4668,2017,0.6990696306,NY.GDP.FRST.RT.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
4669,2018,0.45026374750000003,NY.GDP.FRST.RT.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
4670,2019,0.4656547468,NY.GDP.FRST.RT.ZS,HTI,Haiti,Latin America & Caribbean ,Lower middle income,IDA
4671,2015,1.4513583775,NY.GDP.FRST.RT.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
4672,2016,1.8539369331,NY.GDP.FRST.RT.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
4673,2017,1.6092509823,NY.GDP.FRST.RT.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
4674,2018,1.0723337303,NY.GDP.FRST.RT.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
4675,2019,0.9382043414000001,NY.GDP.FRST.RT.ZS,HND,Honduras,Latin America & Caribbean ,Lower middle income,IDA
4676,2015,0.0011257356,NY.GDP.FRST.RT.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
4677,2016,0.0012175296,NY.GDP.FRST.RT.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
4678,2017,0.0013369306,NY.GDP.FRST.RT.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
4679,2018,0.0006601344000000001,NY.GDP.FRST.RT.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
4680,2019,0.0005585476,NY.GDP.FRST.RT.ZS,HKG,"Hong Kong SAR, China",East Asia & Pacific,High income,Not classified
4681,2015,0.1021929385,NY.GDP.FRST.RT.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
4682,2016,0.0922547335,NY.GDP.FRST.RT.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
4683,2017,0.1113383522,NY.GDP.FRST.RT.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
4684,2018,0.0964696375,NY.GDP.FRST.RT.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
4685,2019,0.0938796851,NY.GDP.FRST.RT.ZS,HUN,Hungary,Europe & Central Asia,High income,Not classified
4686,2015,0.00030179910000000004,NY.GDP.FRST.RT.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
4687,2016,0.0002760671,NY.GDP.FRST.RT.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
4688,2017,0.00021867690000000001,NY.GDP.FRST.RT.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
4689,2018,0.00019042510000000001,NY.GDP.FRST.RT.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
4690,2019,0.0001174143,NY.GDP.FRST.RT.ZS,ISL,Iceland,Europe & Central Asia,High income,Not classified
4691,2015,0.2950043497,NY.GDP.FRST.RT.ZS,IND,India,South Asia,Lower middle income,IBRD
4692,2016,0.300120561,NY.GDP.FRST.RT.ZS,IND,India,South Asia,Lower middle income,IBRD
4693,2017,0.2060101588,NY.GDP.FRST.RT.ZS,IND,India,South Asia,Lower middle income,IBRD
4694,2018,0.1498917108,NY.GDP.FRST.RT.ZS,IND,India,South Asia,Lower middle income,IBRD
4695,2019,0.150698205,NY.GDP.FRST.RT.ZS,IND,India,South Asia,Lower middle income,IBRD
4696,2015,0.4738756911,NY.GDP.FRST.RT.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
4697,2016,0.4257436865,NY.GDP.FRST.RT.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
4698,2017,0.4977537724,NY.GDP.FRST.RT.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
4699,2018,0.5051732985,NY.GDP.FRST.RT.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
4700,2019,0.3673969754,NY.GDP.FRST.RT.ZS,IDN,Indonesia,East Asia & Pacific,Lower middle income,IBRD
4701,2015,0.0086251073,NY.GDP.FRST.RT.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
4702,2016,0.0042706128,NY.GDP.FRST.RT.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
4703,2017,0.0068382595,NY.GDP.FRST.RT.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
4704,2018,0.006965705700000001,NY.GDP.FRST.RT.ZS,IRN,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,IBRD
4705,2015,0.0050465861,NY.GDP.FRST.RT.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
4706,2016,0.0035532777000000003,NY.GDP.FRST.RT.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
4707,2017,0.0045371608,NY.GDP.FRST.RT.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
4708,2018,0.0030147427,NY.GDP.FRST.RT.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
4709,2019,0.0034626449000000003,NY.GDP.FRST.RT.ZS,IRQ,Iraq,Middle East & North Africa,Upper middle income,IBRD
4710,2015,0.0139110189,NY.GDP.FRST.RT.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
4711,2016,0.0156818975,NY.GDP.FRST.RT.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
4712,2017,0.0114087617,NY.GDP.FRST.RT.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
4713,2018,0.016946920600000002,NY.GDP.FRST.RT.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
4714,2019,0.0147214975,NY.GDP.FRST.RT.ZS,IRL,Ireland,Europe & Central Asia,High income,Not classified
4715,2015,0.0,NY.GDP.FRST.RT.ZS,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
4716,2016,0.0,NY.GDP.FRST.RT.ZS,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
4717,2017,0.0,NY.GDP.FRST.RT.ZS,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
4718,2018,0.0,NY.GDP.FRST.RT.ZS,IMN,Isle of Man,Europe & Central Asia,High income,Not classified
4719,2015,0.0002276346,NY.GDP.FRST.RT.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
4720,2016,0.0001442072,NY.GDP.FRST.RT.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
4721,2017,0.0003434852,NY.GDP.FRST.RT.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
4722,2018,0.00017420170000000002,NY.GDP.FRST.RT.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
4723,2019,0.00020940150000000002,NY.GDP.FRST.RT.ZS,ISR,Israel,Middle East & North Africa,High income,Not classified
4724,2015,0.0116557099,NY.GDP.FRST.RT.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
4725,2016,0.0117268984,NY.GDP.FRST.RT.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
4726,2017,0.0102906895,NY.GDP.FRST.RT.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
4727,2018,0.0102524237,NY.GDP.FRST.RT.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
4728,2019,0.012893046200000001,NY.GDP.FRST.RT.ZS,ITA,Italy,Europe & Central Asia,High income,Not classified
4729,2015,0.2145678732,NY.GDP.FRST.RT.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4730,2016,0.2561569886,NY.GDP.FRST.RT.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4731,2017,0.2261201401,NY.GDP.FRST.RT.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4732,2018,0.1749893458,NY.GDP.FRST.RT.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4733,2019,0.1409147311,NY.GDP.FRST.RT.ZS,JAM,Jamaica,Latin America & Caribbean ,Upper middle income,IBRD
4734,2015,0.017630200500000002,NY.GDP.FRST.RT.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
4735,2016,0.0201747855,NY.GDP.FRST.RT.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
4736,2017,0.0285905543,NY.GDP.FRST.RT.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
4737,2018,0.0253385366,NY.GDP.FRST.RT.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
4738,2019,0.023307425200000002,NY.GDP.FRST.RT.ZS,JPN,Japan,East Asia & Pacific,High income,Not classified
4739,2015,0.037741669900000004,NY.GDP.FRST.RT.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4740,2016,0.0287785709,NY.GDP.FRST.RT.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4741,2017,0.0351625676,NY.GDP.FRST.RT.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4742,2018,0.017679591,NY.GDP.FRST.RT.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4743,2019,0.0205272068,NY.GDP.FRST.RT.ZS,JOR,Jordan,Middle East & North Africa,Upper middle income,IBRD
4744,2015,0.0036700596,NY.GDP.FRST.RT.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4745,2016,0.0044929862,NY.GDP.FRST.RT.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4746,2017,0.0047196657,NY.GDP.FRST.RT.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4747,2018,0.0051368387,NY.GDP.FRST.RT.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4748,2019,0.005933578100000001,NY.GDP.FRST.RT.ZS,KAZ,Kazakhstan,Europe & Central Asia,Upper middle income,IBRD
4749,2015,2.9583715523,NY.GDP.FRST.RT.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4750,2016,2.8664603368,NY.GDP.FRST.RT.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4751,2017,2.4065680355,NY.GDP.FRST.RT.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4752,2018,1.3166953094,NY.GDP.FRST.RT.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4753,2019,1.0303283571,NY.GDP.FRST.RT.ZS,KEN,Kenya,Sub-Saharan Africa ,Lower middle income,Blend
4754,2015,0.0729242801,NY.GDP.FRST.RT.ZS,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4755,2016,0.0826901963,NY.GDP.FRST.RT.ZS,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4756,2017,0.09340645260000001,NY.GDP.FRST.RT.ZS,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4757,2018,0.041513572400000004,NY.GDP.FRST.RT.ZS,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4758,2019,0.0383544118,NY.GDP.FRST.RT.ZS,KIR,Kiribati,East Asia & Pacific,Lower middle income,IDA
4759,2015,0.014731732800000001,NY.GDP.FRST.RT.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4760,2016,0.0154820869,NY.GDP.FRST.RT.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4761,2017,0.0176167919,NY.GDP.FRST.RT.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4762,2018,0.016769277000000003,NY.GDP.FRST.RT.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4763,2019,0.0147966584,NY.GDP.FRST.RT.ZS,KOR,"Korea, Rep.",East Asia & Pacific,High income,Not classified
4764,2015,0.0,NY.GDP.FRST.RT.ZS,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
4765,2016,0.0,NY.GDP.FRST.RT.ZS,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
4766,2017,0.0,NY.GDP.FRST.RT.ZS,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
4767,2018,0.0,NY.GDP.FRST.RT.ZS,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
4768,2019,0.0,NY.GDP.FRST.RT.ZS,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA
4769,2015,0.0007216375000000001,NY.GDP.FRST.RT.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
4770,2016,0.0005923769,NY.GDP.FRST.RT.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
4771,2017,0.0006704413,NY.GDP.FRST.RT.ZS,KWT,Kuwait,Middle East & North Africa,High income,Not classified
